York Consulting – Information to aid learner decisions – November 2010,,,,,,,
  ,,,,,,,
"Q1 Summary : From the list below, please you can indicate how useful you would find the following information when making a decision about",,,,,,,
which provider and/or which course/programme of study to undertake?,,,,,,,
Base: All respondents,,,,,,,
,SUMMARY,,,,,,
,Description of course/programme (e.g. what subject/topics will be covered),"Location of where the course/programme takes place (e.g. college campus, location of provider)",How to get to the location of the course/programme by car,How to get to the location of the course/programme by public transport,Availability and cost of parking at the provider,The length of the course/programme (e.g. the number of months and years it lasts),The number of weekly hours of teaching on the course/programme
Sig. Level: 95%,a,b,c,d,e,f,g
,4%,5%,2%,4%,4%,10%,3%,4%,0%,5%,3%,4%
Not useful at all (1.0),16,10,5,1,2,0,0,13,0,3,3,10
,2%,2%,1%,1%,4%,0%,0%,2%,0%,1%,1%,2%
Don't know,8,5,1,1,1,0,0,6,0,1,1,6
,1%,1%,*%,1%,2%,0%,0%,1%,0%,*%,*%,1%
Mean,4.36,4.28,4.51,4.4,4.39,4.4,4.34,4.35,4.62,4.37,4.35,4.36
,,,A,,,,,,,,,
Std. dev.,0.9,1,0.9,0.9,1.1,1,0.9,0.9,0.7,0.9,0.9,1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 52,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
Q1.11 : How useful : Whether there would be any financial support available to you to pay for the course/programme,,,
Base: All respondents,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),630,145,464
,60%,66%,58%
,,b,
Somewhat useful (4.0),235,42,187
,22%,19%,23%
Useful (3.0),120,22,93
,11%,10%,12%
Not particularly useful (2.0),43,5,37
,4%,2%,5%
Not useful at all (1.0),16,3,13
,2%,1%,2%
Don't know,8,2,6
,1%,1%,1%
Mean,4.36,4.48,4.32
,,b,
Std. dev.,0.9,0.9,1
"Columns Tested: A,B",,,
08/11/11                                                                                                                              Page 53,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
Q1.11 : How useful : Whether there would be any financial support available to you to pay for the course/programme,,,
Base: All respondents,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),630,86,155,38,11,2,98,127,6,62,16,3,4,19
,60%,57%,54%,56%,58%,100%,62%,64%,60%,65%,62%,50%,50%,73%
,,,,,,,,b,,,,,,
Somewhat useful (4.0),235,38,71,18,2,0,28,43,4,16,5,3,4,3
,22%,25%,25%,26%,11%,0%,18%,22%,40%,17%,19%,50%,50%,12%
Useful (3.0),120,19,35,8,1,0,22,17,0,10,4,0,0,4
,11%,13%,12%,12%,5%,0%,14%,9%,0%,11%,15%,0%,0%,15%
Not particularly useful (2.0),43,6,14,2,3,0,9,6,0,2,1,0,0,0
,4%,4%,5%,3%,16%,0%,6%,3%,0%,2%,4%,0%,0%,0%
Not useful at all (1.0),16,1,7,1,1,0,0,3,0,3,0,0,0,0
,2%,1%,2%,1%,5%,0%,0%,2%,0%,3%,0%,0%,0%,0%
,,,f,,,,,,,f,,,,
Don't know,8,0,3,1,1,0,0,1,0,2,0,0,0,0
,1%,0%,1%,1%,5%,0%,0%,1%,0%,2%,0%,0%,0%,0%
Mean,4.36,4.35,4.25,4.34,4.06,5,4.37,4.45,4.6,4.42,4.38,4.5,4.5,4.58
,,,,,,,,b,,,,,,
Std. dev.,0.9,0.9,1,0.9,1.4,0,0.9,0.9,0.5,1,0.9,0.5,0.5,0.8
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 54,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q1.12 : How useful : Whether there would be any other costs of undertaking the course/programme (e.g. field or study trips),,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1052,246,253,219,367,296,294,758,246,504,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),491,97,129,121,198,127,137,354,97,218,46,130
,47%,39%,51%,55%,54%,43%,47%,47%,39%,43%,46%,64%
,,,A,AE,AE,,,,,,,HIJ
Somewhat useful (4.0),323,77,75,53,105,98,83,240,77,172,27,47
,31%,31%,30%,24%,29%,33%,28%,32%,31%,34%,27%,23%
,,,,,,c,,,,K,,
Useful (3.0),160,48,34,33,41,45,47,113,48,77,19,16
,15%,20%,13%,15%,11%,15%,16%,15%,20%,15%,19%,8%
,,D,,,,,,,K,K,K,
Not particularly useful (2.0),47,17,8,6,15,14,19,28,17,21,4,5
,4%,7%,3%,3%,4%,5%,6%,4%,7%,4%,4%,2%
,,c,,,,,,,k,,,
Not useful at all (1.0),20,3,7,4,5,8,4,16,3,12,2,3
,2%,1%,3%,2%,1%,3%,1%,2%,1%,2%,2%,1%
Don't know,11,4,0,2,3,4,4,7,4,4,1,2
,1%,2%,0%,1%,1%,1%,1%,1%,2%,1%,1%,1%
,,b,,,,,,,,,,
Mean,4.17,4.02,4.23,4.29,4.31,4.1,4.14,4.18,4.02,4.13,4.13,4.47
,,,a,Ae,AE,,,,,,,HIJ
Std. dev.,1,1,1,1,0.9,1,1,1,1,1,1,0.9
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 55,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.12 : How useful : Whether there would be any other costs of undertaking the course/programme (e.g. field or study trips),,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),491,253,198,44,32,3,14,380,11,134,155,202
,47%,41%,54%,52%,64%,30%,40%,45%,52%,44%,52%,45%
,,,A,,fg,,,,,,i,
Somewhat useful (4.0),323,200,105,23,9,6,14,260,8,101,77,145
,31%,33%,29%,27%,18%,60%,40%,31%,38%,33%,26%,32%
,,,,,,,d,,,,,
Useful (3.0),160,111,41,12,5,0,6,131,2,46,44,70
,15%,18%,11%,14%,10%,0%,17%,16%,10%,15%,15%,16%
,,B,,,,,,,,,,
Not particularly useful (2.0),47,31,15,1,2,1,1,41,0,18,14,15
,4%,5%,4%,1%,4%,10%,3%,5%,0%,6%,5%,3%
Not useful at all (1.0),20,11,5,5,2,0,0,13,0,3,7,10
,2%,2%,1%,6%,4%,0%,0%,2%,0%,1%,2%,2%
,,,,G,,,,,,,,
Don't know,11,8,3,0,0,0,0,11,0,4,2,5
,1%,1%,1%,0%,0%,0%,0%,1%,0%,1%,1%,1%
Mean,4.17,4.08,4.31,4.18,4.34,4.1,4.17,4.16,4.43,4.14,4.21,4.16
,,,A,,,,,,,,,
Std. dev.,1,1,0.9,1.1,1.1,0.9,0.8,1,0.7,1,1,1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 56,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q1.12 : How useful : Whether there would be any other costs of undertaking the course/programme (e.g. field or study trips),,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Disability ,,,,,,,,,,
,Total,Yes,No,,,,,,,,,
Sig. Level: 95%,,a,b,,,,,,,,,
Sig. Level: 99%,,A,B,,,,,,,,,
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),491,121,355
,47%,55%,44%
,,B,
Somewhat useful (4.0),323,53,259
,31%,24%,32%
,,,a
Useful (3.0),160,33,121
,15%,15%,15%
Not particularly useful (2.0),47,6,40
,4%,3%,5%
Not useful at all (1.0),20,4,16
,2%,2%,2%
Don't know,11,2,9
,1%,1%,1%
Mean,4.17,4.29,4.13,,,,,,,,,,,
,,b,,,,,,,,,,,,
Std. dev.,1,1,1,,,,,,,,,,,
"Columns Tested: A,B",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 57,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q1.12 : How useful : Whether there would be any other costs of undertaking the course/programme (e.g. field or study trips),,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Learning provider ,,,,,,,,,,,,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),491,62,114,24,6,2,77,107,4,51,17,4,4,18
,47%,41%,40%,35%,32%,100%,49%,54%,40%,54%,65%,67%,50%,69%
,,,,,,,,aBC,,bc,,,,
Somewhat useful (4.0),323,50,97,25,6,0,40,61,5,22,4,2,4,5
,31%,33%,34%,37%,32%,0%,25%,31%,50%,23%,15%,33%,50%,19%
,,,i,,,,,,,,,,,
Useful (3.0),160,27,48,15,2,0,27,20,1,14,3,0,0,3
,15%,18%,17%,22%,11%,0%,17%,10%,10%,15%,12%,0%,0%,12%
,,g,g,g,,,,,,,,,,
Not particularly useful (2.0),47,9,14,4,4,0,8,2,0,4,2,0,0,0
,4%,6%,5%,6%,21%,0%,5%,1%,0%,4%,8%,0%,0%,0%
,,G,g,g,,,g,,,,,,,
Not useful at all (1.0),20,1,7,0,1,0,5,4,0,2,0,0,0,0
,2%,1%,2%,0%,5%,0%,3%,2%,0%,2%,0%,0%,0%,0%
Don't know,11,1,5,0,0,0,0,3,0,2,0,0,0,0
,1%,1%,2%,0%,0%,0%,0%,2%,0%,2%,0%,0%,0%,0%
Mean,4.17,4.09,4.06,4.01,3.63,5,4.12,4.37,4.3,4.25,4.38,4.67,4.5,4.58
,,,,,,,,ABCf,,,,,,
Std. dev.,1,0.9,1,0.9,1.3,0,1.1,0.9,0.7,1,1,0.5,0.5,0.7
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 58,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
"Q1.13 : How useful : A description of the facilities at the provider (e.g. IT, library, crèche/nursery, facilities for religious faiths)",,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25,,
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,,
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K,,
Total,1052,246,253,219,367,296,294,758,246,504,99,203,,
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,,
Very useful (5.0),351,72,99,86,132,82,93,258,72,171,35,73,,
,33%,29%,39%,39%,36%,28%,32%,34%,29%,34%,35%,36%,,
,,,aE,aE,e,,,,,,,
Somewhat useful (4.0),341,92,80,63,111,107,101,240,92,157,29,63
,32%,37%,32%,29%,30%,36%,34%,32%,37%,31%,29%,31%
,,c,,,,,,,,,,
Useful (3.0),254,60,53,48,92,74,71,183,60,119,26,49
,24%,24%,21%,22%,25%,25%,24%,24%,24%,24%,26%,24%
Not particularly useful (2.0),81,14,11,16,26,29,23,58,14,41,8,18
,8%,6%,4%,7%,7%,10%,8%,8%,6%,8%,8%,9%
,,,,,,b,,,,,,
Not useful at all (1.0),17,5,8,3,3,3,4,13,5,11,1,0
,2%,2%,3%,1%,1%,1%,1%,2%,2%,2%,1%,0%
,,,d,,,,,,k,k,,
Don't know,8,3,2,3,3,1,2,6,3,5,0,0
,1%,1%,1%,1%,1%,*%,1%,1%,1%,1%,0%,0%
Mean,3.89,3.87,4,3.99,3.94,3.8,3.88,3.89,3.87,3.87,3.9,3.94
,,,e,e,,,,,,,,
Std. dev.,1,1,1,1,1,1,1,1,1,1,1,1
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 59,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
"Q1.13 : How useful : A description of the facilities at the provider (e.g. IT, library, crèche/nursery, facilities for religious faiths)",,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1052,614,367,85,50,10,35,836,21,306,299,447
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),351,195,132,36,26,1,12,261,11,95,108,148
,33%,32%,36%,42%,52%,10%,34%,31%,52%,31%,36%,33%
,,,,g,G,,,,,,,
Somewhat useful (4.0),341,201,111,28,10,4,13,274,6,103,91,147
,32%,33%,30%,33%,20%,40%,37%,33%,29%,34%,30%,33%
Useful (3.0),254,148,92,15,10,4,6,213,4,79,68,107
,24%,24%,25%,18%,20%,40%,17%,25%,19%,26%,23%,24%
Not particularly useful (2.0),81,53,26,4,1,0,1,73,0,22,28,31
,8%,9%,7%,5%,2%,0%,3%,9%,0%,7%,9%,7%
Not useful at all (1.0),17,13,3,2,2,0,3,9,0,4,3,10
,2%,2%,1%,2%,4%,0%,9%,1%,0%,1%,1%,2%
,,,,,,,G,,,,,
Don't know,8,4,3,0,1,1,0,6,0,3,1,4
,1%,1%,1%,0%,2%,10%,0%,1%,0%,1%,*%,1%
Mean,3.89,3.84,3.94,4.08,4.16,3.67,3.86,3.85,4.33,3.87,3.92,3.88
,,,,g,g,,,,,,,
Std. dev.,1,1,1,1,1.1,0.7,1.2,1,0.8,1,1,1
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 60,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
"Q1.13 : How useful : A description of the facilities at the provider (e.g. IT, library, crèche/nursery, facilities for religious faiths)",,,
Base: All respondents,,,
,,Disability ,
,Total,Yes,No
Sig. Level: 95%,,a,b
Sig. Level: 99%,,A,B
Total,1052,219,800
,100%,100%,100%
Very useful (5.0),351,86,253
,33%,39%,32%
,,b,
Somewhat useful (4.0),341,63,266
,32%,29%,33%
Useful (3.0),254,48,203
,24%,22%,25%
Not particularly useful (2.0),81,16,61
,8%,7%,8%
Not useful at all (1.0),17,3,12
,2%,1%,2%
Don't know,8,3,5
,1%,1%,1%
Mean,3.89,3.99,3.86
Std. dev.,1,1,1
"Columns Tested: A,B",,,
08/11/11                                                                                                                              Page 61,,,
York Consulting – Information to aid learner decisions – November 2010,,,
 ,,,
"Q1.13 : How useful : A description of the facilities at the provider (e.g. IT, library, crèche/nursery, facilities for religious faiths)",,,
Base: All respondents,,,
,,Learning provider ,
,Total,State 6th form,State school,Grammar,City academy,Private school,6th form college,FE college,HEI,Workplace,Training centre,Learndirect,Community centre,Other
Sig. Level: 95%,,a,b,c,*d,*e,f,g,*h,i,*j,*k,*l,*m
Sig. Level: 99%,,A,B,C,*D,*E,F,G,*H,I,*J,*K,*L,*M
Total,1052,150,285,68,19,2,157,197,10,95,26,6,8,26
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Very useful (5.0),351,47,83,23,3,1,58,77,5,27,10,3,3,10
,33%,31%,29%,34%,16%,50%,37%,39%,50%,28%,38%,50%,38%,38%
,,,,,,,,b,,,,,,
Somewhat useful (4.0),341,47,105,18,6,1,51,62,2,28,8,2,4,7
,32%,31%,37%,26%,32%,50%,32%,31%,20%,29%,31%,33%,50%,27%
Useful (3.0),254,39,72,20,5,0,29,41,2,32,6,1,1,6
,24%,26%,25%,29%,26%,0%,18%,21%,20%,34%,23%,17%,13%,23%
,,,,,,,,,,Fg,,,,
Not particularly useful (2.0),81,13,19,4,2,0,14,13,1,8,2,0,0,3
,8%,9%,7%,6%,11%,0%,9%,7%,10%,8%,8%,0%,0%,12%
Not useful at all (1.0),17,3,3,3,3,0,2,3,0,0,0,0,0,0
,2%,2%,1%,4%,16%,0%,1%,2%,0%,0%,0%,0%,0%,0%
,,,,i,,,,,,,,,,
Don't know,8,1,3,0,0,0,3,1,0,0,0,0,0,0
,1%,1%,1%,0%,0%,0%,2%,1%,0%,0%,0%,0%,0%,0%
Mean,3.89,3.82,3.87,3.79,3.21,4.5,3.97,4.01,4.1,3.78,4,4.33,4.25,3.92
Std. dev.,1,1,0.9,1.1,1.3,0.7,1,1,1.1,1,1,0.8,0.7,1.1
"Columns Tested: A,B,C,D,E,F,G,H,I,J,K,L,M",,,,,,,,,,,,,,
08/11/11                                                                                                                              Page 62,,,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Q2 Summary : We are interested in how useful it would be to you to know about the reputation of the course/programme and the provider when,,,,,,,,,,,,,,
making a decision about where to study.,,,,,,,,,,,,,,
Please rate how useful you would find the following information:,,,,,,,,,,,,,,
Base: All respondents,,,,,,,,,,,,,,
,SUMMARY,,,,,,,,,,,,,
,Reputation of the college/ provider (from relatives/friends),Reputation of the course/programme (from relatives/friends),Proportion of previous learners that were satisfied with the course/programme,Proportion of previous learners that were satisfied with the provider,,,,,,,,,,
Sig. Level: 95%,a,b,c,d
Sig. Level: 99%,A,B,C,D
Total,1052,1052,1052,1052
,100%,100%,100%,100%
Very useful (5.0),356,334,382,346
,34%,32%,36%,33%
,,,b,
Somewhat useful (4.0),411,418,389,404
,39%,40%,37%,38%
Useful (3.0),212,224,215,225
,20%,21%,20%,21%
Not particularly useful (2.0),59,61,46,58
,6%,6%,4%,6%
Not useful at all (1.0),7,5,7,6
,1%,*%,1%,1%
Don't know,7,10,13,13
,1%,1%,1%,1%,
Mean,4,3.97,4.05,3.99,
,,,b,,
Std. dev.,0.9,0.9,0.9,0.9,
"Columns Tested: A,B,C,D",,,,,
08/11/11                                                                                                                              Page 63,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,
 ,,,,,
Q2 Summary : We are interested in how useful it would be to you to know about the reputation of the course/programme and the provider when,,,,,
making a decision about where to study.,,,,,
Please rate how useful you would find the following information:,,,,,
Base: All respondents,,,,,

,Proportion of previous learners that were satisfied with the standard of teaching,Proportion of previous learners that were satisfied with feedback on work that they had received from tutors/teachers,"Rating of the quality of the teaching (e.g. Ofsted, inspection results)",Proportion of previous learners that were satisfied with the support and guidance they had received,A description of the benefits that the course could provide for the learner (e.g. the types of skills and experience that could be gained)
Sig. Level: 95%,a,b,c,d,e
Sig. Level: 99%,A,B,C,D,E
Total,1052,1052,1052,1052,1052
,100%,100%,100%,100%,100%
Very useful (5.0),450,310,384,360,479
,43%,29%,37%,34%,46%
,BCD,,B,b,BCD
Somewhat useful (4.0),353,403,330,404,324
,34%,38%,31%,38%,31%
,,aCE,,aCE,
Useful (3.0),185,241,223,212,183
,18%,23%,21%,20%,17%
,,AE,ae,,
Not particularly useful (2.0),44,66,77,52,43
,4%,6%,7%,5%,4%
,,ae,AdE,,
Not useful at all (1.0),8,19,25,12,14
,1%,2%,2%,1%,1%
,,a,Ad,,,,,,,,,
Don't know,12,13,13,12,9,,,,,,,
,1%,1%,1%,1%,1%,,,,,,,
Mean,4.15,3.88,3.93,4.01,4.16,,,,,,,
,BCD,,,B,BCD,,,,,,,
Std. dev.,0.9,1,1,0.9,0.9,,,,,,,
"Columns Tested: A,B,C,D,E",,,,,,,,,,,,
08/11/11                                                                                                                              Page 64,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q2a : Which did you find the most useful?,,,,,,,,,,,,
Base: All those who said that at least one of the items from the list was useful,,,,,,,,,,,,
,,Sample groups ,,,,,Gender ,,Age ,,,
,Total,Under 16s,Not white British,Those with a disability,Social grade C2DE,Baseline,Male,Female,Under 16,16 – 18,19 – 25,Over 25
Sig. Level: 95%,,a,b,c,d,e,f,g,h,i,j,k
Sig. Level: 99%,,A,B,C,D,E,F,G,H,I,J,K
Total,1044,242,251,217,363,295,290,754,242,500,99,203
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Reputation of the college/ provider (from relatives/friends),223,48,58,48,68,68,59,164,48,107,27,41
,21%,20%,23%,22%,19%,23%,20%,22%,20%,21%,27%,20%
A description of the benefits that the course could provide for the learner (e.g. the types of skills and experience that could be gained),184,37,50,39,82,39,52,132,37,82,15,50
,18%,15%,20%,18%,23%,13%,18%,18%,15%,16%,15%,25%
,,,e,,aE,,,,,,,hi
Proportion of previous learners that were satisfied with the course/programme,150,42,35,29,39,50,38,112,42,73,12,23
,14%,17%,14%,13%,11%,17%,13%,15%,17%,15%,12%,11%
,,d,,,,d,,,,,,
Reputation of the course/programme (from relatives/friends),144,32,22,25,43,48,42,102,32,70,15,27
,14%,13%,9%,12%,12%,16%,14%,14%,13%,14%,15%,13%
,,,,,,B,,,,,,
"Rating of the quality of the teaching (e.g. Ofsted, inspection results)",137,36,37,30,56,33,37,100,36,73,10,18
,13%,15%,15%,14%,15%,11%,13%,13%,15%,15%,10%,9%
,,,,,,,,,,k,,
Proportion of previous learners that were satisfied with the standard of teaching,89,26,25,19,31,20,25,64,26,40,8,15
,9%,11%,10%,9%,9%,7%,9%,8%,11%,8%,8%,7%
Proportion of previous learners that were satisfied with the support and guidance they had received,42,5,9,10,19,13,7,35,5,18,4,15
,4%,2%,4%,5%,5%,4%,2%,5%,2%,4%,4%,7%
,,,,,,,,,,,,Hi
Proportion of previous learners that were satisfied with the provider,40,7,10,9,12,15,13,27,7,23,3,7
,4%,3%,4%,4%,3%,5%,4%,4%,3%,5%,3%,3%
Proportion of previous learners that were satisfied with feedback on work that they had received from tutors/teachers,35,9,5,8,13,9,17,18,9,14,5,7
,3%,4%,2%,4%,4%,3%,6%,2%,4%,3%,5%,3%
,,,,,,,G,,,,,
"Columns Tested: A,B,C,D,E - F,G - H,I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 65,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,,,,,,,,,,
 ,,,,,,,,,,,,
Q2a : Which did you find the most useful?,,,,,,,,,,,,
Base: All those who said that at least one of the items from the list was useful,,,,,,,,,,,,
,,Parental social grade ,,Ethnicity ,,,,,,Region ,,
,Total,ABC1,C2DE,Asian or Asian British,Black or Black British,Chinese,Mixed,White,Other,North,Midlands,South
Sig. Level: 95%,,a,b,c,d,*e,f,g,*h,i,j,k
Sig. Level: 99%,,A,B,C,D,*E,F,G,*H,I,J,K
Total,1044,610,363,84,49,10,35,830,21,303,298,443
,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
Reputation of the college/ provider (from relatives/friends),223,139,68,22,12,0,6,175,6,67,73,83
,21%,23%,19%,26%,24%,0%,17%,21%,29%,22%,24%,19%
A description of the benefits that the course could provide for the learner (e.g. the types of skills and experience that could be gained),184,86,82,17,11,3,8,138,6,58,50,76
,18%,14%,23%,20%,22%,30%,23%,17%,29%,19%,17%,17%
,,,A,,,,,,,,,
Proportion of previous learners that were satisfied with the course/programme,150,107,39,8,6,3,5,122,3,40,45,65
,14%,18%,11%,10%,12%,30%,14%,15%,14%,13%,15%,15%
,,B,,,,,,,,,,
Reputation of the course/programme (from relatives/friends),144,92,43,6,4,1,4,126,1,40,43,61
,14%,15%,12%,7%,8%,10%,11%,15%,5%,13%,14%,14%
,,,,,,,,c,,,,
"Rating of the quality of the teaching (e.g. Ofsted, inspection results)",137,67,56,16,8,1,3,105,2,35,41,61
,13%,11%,15%,19%,16%,10%,9%,13%,10%,12%,14%,14%
,,,a,,,,,,,,,
Proportion of previous learners that were satisfied with the standard of teaching,89,54,31,7,6,2,3,68,1,29,20,40
,9%,9%,9%,8%,12%,20%,9%,8%,5%,10%,7%,9%
Proportion of previous learners that were satisfied with the support and guidance they had received,42,19,19,4,0,0,0,34,2,13,9,20
,4%,3%,5%,5%,0%,0%,0%,4%,10%,4%,3%,5%
Proportion of previous learners that were satisfied with the provider,40,25,12,4,0,0,4,31,0,9,7,24
,4%,4%,3%,5%,0%,0%,11%,4%,0%,3%,2%,5%
,,,,,,,dg,,,,,j
Proportion of previous learners that were satisfied with feedback on work that they had received from tutors/teachers,35,21,13,0,2,0,2,31,0,12,10,13
,3%,3%,4%,0%,4%,0%,6%,4%,0%,4%,3%,3%
,,,,,,,c,,,,,
"Columns Tested: A,B - C,D,E,F,G,H - I,J,K",,,,,,,,,,,,
08/11/11                                                                                                                              Page 66,,,,,,,,,,,,
York Consulting – Information to aid learner decisions – November 2010,,,
